feature_id,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_10565,9258,5402,6456,5278,7952,9544,4694,7380,1700,2808,834,658,218,190,0,284
feature_10568,5036,1946,2510,1418,6998,8222,5282,6546,588,1330,304,1122,0,0,0,0
feature_10569,14534,6518,6622,3758,14034,18270,7630,15542,794,2976,774,2154,0,0,80,0
feature_10571,1258,410,1004,424,606,414,554,484,392,318,292,384,140,868,730,760
feature_10573,7168,4690,4670,3404,4238,7132,3452,5816,1844,2732,1126,2492,0,218,108,0
feature_10576,0,178,132,176,560,1534,330,888,0,452,0,264,3810,2944,2872,2326
feature_10578,0,0,0,0,7632,8942,5986,6316,0,0,0,0,9370,8724,8920,8574
feature_1058,564,0,0,0,2042,2442,2540,2116,360,688,0,0,0,1914,1044,790
feature_10580,130,0,124,0,1184,902,800,610,140,224,116,0,7108,6374,4724,6356
feature_10584,2008,970,1222,846,3452,4296,3374,2642,0,2274,0,2454,854,544,436,466
feature_10586,0,0,0,0,1240,1108,922,1064,0,0,0,84,12634,10760,9742,9126
feature_1059,3682,2254,4744,0,34108,24592,34204,24266,3082,9880,0,4488,16256,24774,14054,15680
feature_10590,986,296,730,420,300,382,454,452,406,0,270,0,954,888,542,878
feature_10591,1196,310,710,314,262,388,502,338,416,156,246,336,384,774,420,652
feature_10592,1760,756,1496,246,644,602,560,698,384,148,360,282,764,1554,650,1402
feature_10595,0,0,0,0,2900,2560,1258,2372,0,0,0,114,816,1338,700,1204
feature_10596,0,0,0,0,282,384,310,328,0,0,0,0,2484,2836,2216,3168
feature_106,3704,2650,5566,1346,7782,2722,6662,2944,2036,3140,4952,2864,7584,3562,2960,6238
feature_1060,2398,1970,2570,1056,28874,20096,25370,18382,1530,5656,740,1946,12952,17472,11092,11166
feature_10604,0,0,0,0,2830,2958,2050,1820,0,0,0,0,244,314,146,190
feature_10606,0,0,0,0,0,312,0,0,0,102,0,0,3768,2976,3382,2178
feature_10607,412,76,104,0,4968,5016,3646,4078,122,0,220,0,1436,1700,1274,1028
feature_10608,0,0,0,0,3662,4608,3410,3600,0,0,0,0,5408,5366,3546,4888
feature_10609,0,0,0,98,3824,5004,3058,3892,0,180,0,0,5542,4558,4544,4162
feature_10610,862,446,590,546,60792,65350,49588,56138,558,968,306,964,82760,72430,62488,64076
feature_10615,0,70,76,0,3066,3606,2988,3704,0,72,0,86,4360,3592,2924,3536
feature_10616,0,0,0,0,0,490,0,420,0,0,0,0,8134,6956,5844,7032
feature_10617,1178,526,670,362,5312,4460,3066,3912,328,616,260,540,624,886,402,1102
feature_10620,1412,930,252,284,1432,1612,1044,1138,286,422,154,416,42084,40140,29318,42104
feature_10622,116,0,0,0,0,516,352,306,0,0,0,0,11064,9896,6046,10674
feature_10623,0,222,0,0,0,2038,0,1814,0,0,0,228,3482,6812,3292,7986
feature_10625,0,0,0,0,43604,40998,13162,21316,0,0,0,0,1534,1736,1058,1720
feature_10626,124,0,0,0,0,346,174,330,0,82,0,122,6420,6680,4266,7314
feature_10627,1668,470,910,432,448,514,368,370,0,0,0,310,1082,944,714,1130
feature_10628,3022,1084,2006,1114,2320,2304,1254,1522,140,438,0,640,2992,4258,2150,3076
feature_1063,2676,1124,2260,0,4990,6228,3772,3578,676,390,0,0,2100,3046,914,1104
feature_10632,0,228,0,122,16668,15274,5768,11428,0,100,0,0,3110,4346,2790,3004
feature_10638,0,112,0,100,2766,2590,2658,2508,126,138,0,0,1782,1510,1434,978
feature_10640,100,190,358,232,7164,6390,5796,6554,162,176,246,50,540,592,814,724
feature_10643,0,0,0,0,286,404,0,428,0,0,0,120,11870,9546,7662,8238
feature_10644,218,292,94,242,482,2770,728,1314,0,286,0,314,49846,43762,30712,33938
feature_10648,0,0,262,0,1972,1498,1170,1228,0,0,0,0,0,5256,3288,4186
feature_10649,1956,1386,1300,722,0,0,0,0,2466,2344,1088,670,0,0,0,0
feature_10650,0,0,0,0,6256,4486,4280,4594,0,0,0,0,504,586,392,684
feature_10654,0,0,0,0,9352,9066,8342,8712,0,0,0,0,0,1078,644,1352
feature_10655,0,154,0,0,2634,2730,2590,2398,0,134,0,0,1702,1384,1336,996
feature_10656,0,0,0,0,108,1220,114,1134,0,558,0,568,17700,19788,15528,21416
feature_10658,0,172,412,84,15374,14728,14096,10814,0,180,170,142,1378,1338,1370,998
feature_10660,146,108,108,372,442,964,13454,732,0,106,60,264,5226,5566,4600,4840
feature_10662,0,68,0,0,7688,7080,5628,5762,0,0,160,178,13094,13534,9216,13712
feature_10663,0,0,0,0,51632,45850,45418,52154,0,0,0,0,452,924,718,1212
feature_10664,764,72,598,68,1114,976,624,948,744,702,476,194,2708,1542,1700,1630
feature_10665,0,476,0,612,410,1186,0,928,0,0,0,0,9600,9416,6372,7392
feature_10669,0,1640,156,1192,390,428,302,288,0,2064,132,2328,250,0,92,296
feature_10683,0,0,0,0,1418,316,2996,1876,0,0,0,0,0,0,0,52
feature_10685,582,138,536,178,166,480,416,362,874,138,670,228,312,504,326,488
feature_10687,0,0,0,0,174,356,0,188,0,0,0,0,4824,5456,3412,5174
feature_10688,1776,710,1296,466,1828,2006,1502,1134,302,462,184,260,480,718,0,468
feature_10691,566,400,318,192,26286,24580,21346,19246,320,420,136,396,17848,13362,9512,11840
feature_10695,0,938,0,908,1014,6202,752,5658,0,1508,0,1936,45280,51796,44286,53020
feature_10697,3726,1834,2306,1736,584,830,416,838,484,1262,410,1272,626,1158,394,812
feature_10698,196,0,54,0,7688,7610,5338,5596,0,0,86,0,686,584,364,490
feature_107,7786,3196,12480,2976,19426,5936,16990,7600,6304,6708,8776,6088,14866,9012,6954,12836
feature_1070,2966,1482,2924,522,2218,2248,1814,1550,0,1246,288,608,2428,3992,1402,1702
feature_10701,2070,804,1892,682,3678,3642,2018,3184,314,1196,298,1588,2826,4874,1766,4658
feature_10702,0,1856,0,1364,2188,15718,1452,12608,0,3678,0,4148,135750,162978,132294,169394
feature_10706,119244,32408,78016,24354,25106,31376,15470,24102,10564,13624,8750,17722,35802,41752,25036,43996
feature_10707,7724,4934,4232,3554,316,176,360,318,268,494,252,622,702,1426,0,912
feature_10708,0,0,0,98,364,480,274,376,0,0,0,0,16060,2860,10694,2628
feature_10709,278,0,0,0,5738,5786,3634,4780,664,0,346,0,830,4226,382,3700
feature_1071,0,862,1602,336,1290,1194,998,848,0,492,0,322,926,1468,834,738
feature_10711,72,0,0,0,3046,3570,2074,2504,0,0,0,0,4586,2978,3340,3248
feature_10712,666,546,464,0,69242,68200,42496,51084,0,868,0,658,87052,69890,58200,65276
feature_10715,264,788,0,668,222,348,0,366,182,1056,94,1130,318,386,282,164
feature_10716,0,0,0,0,230,630,220,794,0,0,0,76,3758,3956,3608,4224
feature_10720,0,126,0,120,266,760,144,482,0,222,0,164,17508,8836,9046,10418
feature_10723,0,452,0,356,174,196,98,98,0,1016,86,788,126,0,188,276
feature_10727,452,11938,388,8938,2334,3160,2094,2310,596,18998,848,18772,2934,2938,2404,2018
feature_10728,0,474,0,542,368,202,162,240,0,1254,176,1134,310,0,208,196
feature_10730,0,0,0,1224,324,390,324,496,64,2272,0,2828,314,290,336,314
feature_10731,2794,59764,0,54470,16804,18858,14900,0,3240,121546,3020,143862,0,13658,0,15310
feature_10736,182,306,94,186,1874,3538,1380,2384,186,648,0,450,27210,35844,24096,34022
feature_10737,318,3708,222,3038,1276,920,788,1096,86,5144,60,5390,1312,1254,818,1172
feature_1074,804,518,782,372,1120,572,1124,874,220,680,260,534,1596,1058,1754,1634
feature_10740,0,614,0,212,268,176,146,222,90,792,0,932,206,198,0,158
feature_10744,0,480,0,536,100,326,116,88,0,1274,0,764,120,0,138,152
feature_10747,0,108,0,0,0,352,102,222,0,0,0,116,2788,3430,2830,4018
feature_10749,0,720,0,564,612,3598,466,2602,0,980,0,1054,32958,31454,28154,34332
feature_1075,4036,1500,3594,1042,2698,0,3536,1710,364,1274,0,0,0,440,0,0
feature_10750,160,0,0,0,3212,3348,1866,2230,0,208,0,0,3320,3322,2190,2940
feature_10751,0,40,0,0,0,552,0,548,0,372,0,0,3700,2840,3432,4014
feature_10758,0,1142,0,1278,502,480,274,424,0,1770,0,1880,92,290,0,180
feature_1076,3748,1872,6364,1606,2570,1820,4014,1650,0,2232,0,1552,280,290,0,0
feature_10760,0,760,0,596,2128,8116,1872,7564,0,1356,0,1380,10192,9648,9982,10456
feature_10762,0,742,0,446,444,152,304,234,64,896,0,918,0,0,0,100
feature_10766,0,808,0,664,282,236,238,274,0,1408,94,1334,276,0,90,212
feature_10767,0,450,0,416,1218,5102,962,4374,0,674,0,662,6474,7458,5018,5906
feature_10768,188,1110,142,1440,582,516,262,540,0,1692,0,1434,238,226,316,162
feature_10771,156,1152,0,1392,430,352,570,448,0,1574,0,1548,0,0,0,82
feature_10775,0,102,0,0,842,3588,936,4262,0,586,0,758,4962,7298,6928,8544
feature_1078,0,0,0,0,5422,5504,3234,4290,0,304,0,0,942,1590,986,650
feature_10781,350,2268,106,2526,518,690,696,506,350,6088,262,6628,560,352,784,482
feature_10785,0,4072,0,3850,5556,55732,3686,42762,0,8914,0,9824,365228,363356,314910,377086
feature_10787,0,554,0,342,562,3600,434,3066,0,1190,0,916,7884,7116,7160,8460
feature_10788,0,0,0,0,332,1616,134,1410,0,324,0,396,4616,3820,3242,4280
feature_10789,0,0,0,0,0,1236,86,486,0,0,0,0,3642,4776,3270,4290
feature_10790,0,0,0,444,922,5080,880,3026,0,512,0,402,23058,32482,19976,33130
feature_10794,0,1196,0,710,480,1242,342,1166,0,314,0,428,1696,2838,1102,2072
feature_10795,0,6540,0,4230,2022,7038,1606,6178,0,1932,0,1604,12576,27148,9052,24064
feature_10797,3618,1650,2156,1240,0,4304,3594,3752,4676,1120,4562,1176,1526,0,0,0
feature_10799,848,106,502,254,592,630,598,628,808,304,572,154,1976,1740,1810,2304
feature_108,22684,16482,37468,11604,33852,15704,39434,21296,17612,20162,23426,19174,41458,24668,21024,41086
feature_10802,0,82,0,86,340,700,220,658,0,232,0,254,47126,15356,24258,8636
feature_10803,13608,4726,8206,3242,10538,10490,7252,10322,16984,4376,14056,4574,20718,23866,18600,22622
feature_10807,0,0,0,0,148,1130,0,1048,0,0,0,336,5282,7110,4042,7442
feature_10809,94,4070,200,3368,1956,2104,1170,1366,342,9480,224,10046,1580,898,910,1118
feature_10810,318,12466,478,12172,4800,5414,4318,4072,908,23180,738,27260,3142,3686,3510,2888
feature_10811,0,5366,0,5342,3064,10248,2394,8374,0,1836,0,2040,11486,21604,9456,23402
feature_10812,3394,1674,2826,816,750,0,218,472,166,574,294,716,590,552,330,626
feature_10813,0,856,0,464,406,1114,532,778,72,258,0,0,948,1810,670,1246
feature_10816,570,12002,388,11424,3786,4460,3572,2278,738,25968,338,30396,3110,2850,2204,3288
feature_10817,838,11946,394,10302,5364,4408,4104,4342,888,20674,806,25722,3202,3116,2948,3204
feature_10820,0,826,110,274,152,344,196,190,0,730,0,1308,180,444,164,0
feature_10821,0,3412,0,2372,3152,3304,2254,2894,0,4276,0,0,0,2036,0,0
feature_10824,844,7204,440,5582,3360,2998,2250,2706,554,12164,376,13506,2054,2140,1830,2466
feature_10825,102,0,0,2112,624,884,314,410,0,2476,220,3642,398,466,512,502
feature_10827,0,876,0,942,434,490,364,394,0,1548,0,1828,302,362,134,478
feature_10828,392,4520,96,4090,2620,2940,1378,1420,316,5558,298,5720,1298,1242,1322,1456
feature_10831,1366,526,954,414,964,942,1052,790,788,314,326,0,422,360,326,348
feature_10836,0,1232,0,964,2432,9794,2206,8636,0,1920,0,2176,10344,8350,8064,9180
feature_10839,0,0,0,0,2782,1114,1894,1004,0,102,0,200,0,0,0,96
feature_10842,1072,19234,870,18072,8392,6246,6754,5804,516,34910,800,39488,2512,2544,2072,2936
feature_10844,0,778,0,636,456,278,276,270,0,1700,0,1956,122,124,160,238
feature_10845,0,610,0,482,178,112,150,196,0,838,0,852,0,0,0,184
feature_10847,0,1006,0,762,416,376,310,416,0,1548,0,1800,0,70,0,94
feature_1085,0,144,920,184,1978,1430,1316,1030,876,396,512,0,1342,780,1176,796
feature_10850,726,9772,500,9482,5286,3790,3426,3502,652,18550,974,19028,1636,1240,1000,2112
feature_10852,0,830,0,848,0,388,350,400,0,1786,0,1882,174,284,156,134
feature_10856,0,276,0,208,678,3002,312,2456,0,780,0,574,80274,36356,43482,26692
feature_10857,0,208,0,0,1820,4034,1724,3896,0,130,0,396,8036,13420,7028,14750
feature_1086,0,176,0,0,4344,3550,4182,3332,0,396,0,0,542,1130,380,474
feature_10863,0,0,0,0,126,892,0,694,0,80,0,0,3312,4164,2384,5298
feature_10864,1108,624,622,500,908,910,590,524,160,520,176,778,1108,2648,648,1956
feature_10865,0,908,0,530,1280,9548,684,7952,0,570,0,436,36360,55474,25026,53220
feature_10867,0,0,0,0,0,222,0,144,0,0,0,0,13190,2876,7740,2812
feature_10868,4128,2000,1122,1812,2636,3588,2086,2434,166,1852,248,1922,4056,9240,3844,7890
feature_10871,1838,1350,1476,1212,0,194,0,246,0,0,0,430,240,460,332,410
feature_10874,104,290,456,0,422,6028,286,4722,264,308,292,678,9254,10776,5338,13540
feature_10875,0,0,0,74,294,1830,292,1462,0,202,0,274,4628,6036,6032,5892
feature_10879,164,4012,274,4420,852,970,842,830,424,9384,412,11226,732,952,802,960
feature_10882,162,1194,0,998,374,456,394,288,0,3576,150,3818,146,0,288,246
feature_10889,0,432,0,144,84,3286,210,3252,0,0,0,342,20570,28072,14914,29188
feature_10891,0,460,144,626,218,284,198,290,168,1260,98,1384,428,170,320,254
feature_10892,0,368,0,310,1084,8006,810,7288,0,1236,0,1300,89520,99284,69856,110656
feature_10895,640,1084,358,1208,1208,630,906,682,904,4418,844,4970,872,1056,804,774
feature_109,7214,5094,10548,3378,11432,4674,12670,6556,5918,6766,7890,6018,15348,8390,7876,13676
feature_10900,212,1068,188,1000,570,0,472,360,368,1160,258,2942,450,436,406,698
feature_10902,354,1208,392,974,1000,702,674,680,554,4244,792,5318,884,1660,614,1386
feature_10913,0,248,0,130,688,2300,416,2098,0,318,0,246,18228,24410,16462,23820
feature_10914,4136,2034,2420,1388,4326,4312,3554,3312,626,1728,876,674,1666,2420,1268,1962
feature_10915,0,0,0,0,132,506,0,656,0,0,0,114,6440,7902,4526,8926
feature_10916,0,388,0,228,1008,1442,754,1232,0,528,0,748,6702,7514,4562,7478
feature_10917,2654,1828,1278,1366,696,888,640,642,450,536,562,484,318,440,196,512
feature_10922,0,336,0,310,670,4594,928,3860,0,450,0,604,58200,68258,38758,72976
feature_10924,1094,476,748,578,778,742,462,708,1762,616,1550,862,1026,1010,764,966
feature_10925,738,360,412,278,416,464,344,410,1228,342,890,440,636,768,402,718
feature_10926,634,54,282,0,358,216,102,0,750,242,474,328,226,390,162,352
feature_10928,0,134,0,0,598,2018,344,1478,0,210,0,186,11548,12162,9082,12410
feature_10929,0,574,0,590,3372,16250,2216,13384,0,1560,0,1626,151162,181000,112924,190128
feature_10930,266,1888,158,1080,214,118,210,140,222,1394,154,1520,334,0,146,254
feature_10931,1064,484,542,392,782,544,450,246,1262,768,1092,668,690,808,392,840
feature_10933,0,492,0,298,224,996,148,904,0,794,0,1178,3622,4376,2828,3970
feature_10935,3514,1530,1698,1436,1914,1870,1402,1360,4266,1456,3834,2200,2142,2408,1726,2796
feature_10936,454,218,222,96,446,396,280,242,858,314,550,450,578,382,334,342
feature_10939,272,1716,88,1158,86,0,0,0,184,1544,76,1384,0,0,0,0
feature_10942,1210,406,526,390,1058,928,804,842,982,530,572,750,970,1042,1024,1290
feature_10946,582,516,494,284,840,764,716,702,846,674,578,1052,920,1104,938,1034
feature_10947,1138,430,476,534,1292,872,564,966,736,924,654,770,1356,1688,920,1564
feature_10948,0,0,0,0,1760,4144,1484,3650,0,140,0,0,9384,12060,7018,12276
feature_1095,0,0,0,0,948,1036,1080,878,0,0,0,0,3974,2702,3084,2278
feature_10953,0,98,0,138,5314,3846,2618,2730,0,136,0,0,8606,8186,7022,9562
feature_10955,968,412,616,270,1696,1256,952,1126,620,712,648,558,188,74,222,190
feature_10956,0,102,0,162,11510,8768,7622,8268,0,266,0,360,20412,20596,15398,23556
feature_10957,0,122,0,0,328,790,140,774,0,232,0,120,3930,4208,3856,4634
feature_10958,0,0,0,30,304,1222,0,798,0,0,0,278,5582,6400,3614,5146
feature_10959,0,0,0,252,616,1234,472,926,0,264,0,0,3774,4188,2192,4900
feature_1096,0,0,0,0,1826,1328,1754,1262,0,0,0,0,5190,4158,4380,4638
feature_10960,0,5106,0,1676,1802,9188,872,8072,176,9356,218,11436,56020,68104,41322,66258
feature_10962,0,378,0,262,5880,10968,4052,8096,0,0,0,606,54432,56424,39444,64480
feature_10963,0,0,0,0,500,732,272,898,0,0,0,0,5570,6442,4090,7228
feature_10964,48,708,0,364,0,4516,1098,3808,0,578,0,900,18304,19432,12844,18296
feature_10966,286,5008,0,1904,1396,1472,1066,944,250,12684,0,18198,576,570,564,574
feature_10969,0,0,0,0,498,836,176,752,0,0,0,154,2758,4146,2440,3502
feature_1097,0,0,312,0,1108,1136,1208,800,0,0,0,0,2638,2338,2108,3138
feature_10970,0,78,0,648,4268,7412,2130,5800,180,3376,0,4554,42638,51426,30032,49112
feature_10971,0,0,0,0,2754,1752,1460,1436,0,0,0,0,0,594,430,500
feature_10972,418,0,116,112,31336,23946,18886,20324,312,0,0,348,5510,5546,4978,6518
feature_10975,0,1592,0,452,2326,23142,1106,12932,0,1992,0,2710,121494,142154,96258,134584
feature_10976,0,168,0,0,0,2340,0,1190,0,0,0,336,7294,6824,5864,7130
feature_10977,0,2230,0,534,4738,3970,3344,4018,0,5976,66,6374,620,728,0,868
feature_110,2560,914,3832,0,4732,2320,3496,0,0,0,1750,0,5048,3062,2638,3568
feature_1101,0,0,0,82,1504,134,1068,1242,0,642,0,648,770,1470,862,0
feature_1108,0,142,0,0,2658,2650,1562,2058,0,478,110,264,5306,4146,5286,3932
feature_1109,0,0,0,0,1390,1838,864,1348,0,476,0,460,3884,2438,2944,3176
feature_1113,606,0,258,0,120,0,0,0,1220,3084,732,1746,0,0,0,0
feature_1114,0,72,0,0,1838,1376,1426,0,0,0,0,0,4030,4254,4078,3094
feature_1115,0,0,0,0,4046,4930,2916,3970,0,0,0,0,4808,5058,3206,5224
feature_1117,156,148,266,84,946,1030,1078,836,130,278,0,160,7780,5568,8154,7308
feature_112,568,380,848,548,1178,558,1224,918,846,1120,896,1190,1252,578,0,0
feature_1120,0,0,0,0,7694,3718,6928,3546,0,170,0,0,758,1600,930,668
feature_1124,592,84,426,272,2198,1162,2416,1006,338,708,112,570,2988,2324,4194,2210
feature_1125,792,266,842,380,2898,2936,2840,2028,76,918,286,450,1766,3414,1598,2400
feature_1127,1280,764,0,918,7352,6738,8172,7566,0,1536,456,896,5748,7922,3802,5380
feature_1128,0,0,0,0,3638,1976,3560,1506,0,106,0,0,468,444,416,200
feature_1130,712,570,684,454,1644,2390,2048,1460,1148,1030,1122,852,1666,1826,1520,1282
feature_1131,7848,3286,5720,1710,3072,2240,2210,0,752,3028,0,1992,0,1160,0,648
feature_1132,8002,3246,6454,1746,4816,3448,5096,2454,716,3794,482,2924,606,1224,532,794
feature_1133,17474,6066,13440,3658,10970,6402,8980,5426,1484,7842,0,3678,1040,2060,768,1440
feature_1135,1428,356,274,106,4824,1982,2456,544,0,78,0,0,8274,4046,2192,1104
feature_1136,2118,0,0,770,11902,8494,9814,5380,1198,5084,0,2148,4878,9584,4378,5380
feature_1137,4230,1570,3696,1390,9292,8412,11898,8150,1118,7284,920,3470,7106,10536,5250,7288
feature_1138,264,262,0,0,0,0,0,0,3638,592,2590,546,0,0,58,0
feature_1139,0,0,0,0,3040,2528,1004,1354,0,0,0,0,1340,768,754,328
feature_1143,1172,1066,1042,1024,570,714,774,532,1298,896,850,580,918,714,746,612
feature_1146,256,0,176,0,0,0,0,0,122,1268,112,842,166,0,0,0
feature_1147,468,126,400,338,0,0,0,0,2444,870,2402,786,0,0,0,0
feature_115,1274,614,988,626,0,826,0,914,488,768,456,626,1332,0,0,1794
feature_1152,4234,1984,2942,1132,0,0,0,0,580,2502,482,1210,78,100,0,0
feature_1155,1246,794,974,546,854,0,1004,0,626,1080,0,838,1020,1142,914,1126
feature_1158,0,0,0,188,1408,9814,12650,7164,250,1106,0,0,0,1810,1360,1620
feature_1159,1076,864,862,746,804,986,766,1218,976,1368,750,0,930,772,652,880
feature_116,398,474,466,394,1336,510,0,730,924,558,1000,1010,634,446,458,106
feature_1162,2238,760,1714,408,10996,9542,10202,9532,0,4714,0,1434,7796,9676,6504,9068
feature_1163,290,0,406,0,8552,4914,7150,3586,0,824,0,0,1764,5162,0,2268
feature_1165,1278,338,1094,0,17078,13226,16304,10852,0,3034,0,1200,5664,12246,3758,8070
feature_1166,0,508,868,66,730,1258,1200,1146,364,452,0,0,860,1082,730,1544
feature_1167,920,412,956,268,3558,2078,1412,1664,220,1052,292,612,1100,1928,1228,1082
feature_1168,684,0,0,0,4144,2760,3370,2442,0,0,0,484,0,2816,1050,1416
feature_1169,1146,968,0,812,2106,1974,2100,1610,480,1288,366,1076,1450,1528,1182,1542
feature_1170,1074,912,1198,624,1530,1892,1666,1760,440,1288,556,1142,1440,1424,1418,1674
feature_1171,9122,7394,8816,5232,8640,9274,9080,10880,4348,10998,3320,9226,11400,9516,10468,11020
feature_1172,3250,0,3298,1606,1822,2808,2176,2724,1748,3222,0,3450,3114,4384,4158,3334
feature_1173,2694,2278,2736,0,2110,0,2220,2668,1650,3042,1152,3018,3102,3068,3068,2718
feature_1174,0,0,884,756,1428,1826,1452,1710,0,988,0,798,1226,1168,1100,1266
feature_1175,1602,1532,1232,830,2112,2226,2280,1890,666,1848,538,1428,2096,2218,1802,2502
feature_1176,654,466,0,0,1146,1108,1054,1328,0,0,0,666,1286,1082,796,784
feature_1177,2682,2680,2850,1840,576,944,712,630,114,1720,0,1246,0,0,0,0
feature_1178,3910,2368,4380,1398,8760,5700,7780,6246,1276,3804,842,2702,5408,7094,4072,5066
feature_1179,11740,9168,12156,7888,1812,0,0,0,0,6598,0,5528,174,342,238,510
feature_118,2374,1846,4062,2436,4098,3846,3588,3238,3242,0,3592,2654,0,2306,0,1766
feature_1180,1524,1456,1718,1184,0,1348,1238,1730,1392,1414,762,1978,2098,1454,1994,1410
feature_1181,1344,1004,1156,712,1018,1572,1556,1452,946,1774,564,1004,1600,1702,1862,1446
feature_1183,142,0,174,0,794,792,746,642,0,0,0,0,2698,2418,3074,2684
feature_1184,6450,5450,7066,3828,1848,1612,2538,1178,2610,5356,1518,4314,212,0,0,442
feature_1185,187336,110842,173466,70006,51882,40872,50598,30408,39376,142640,26614,90078,3496,8262,3642,4434
feature_1186,98514,77136,94930,53508,31684,31400,29196,19922,32906,79858,23414,58412,2602,6050,1594,3406
feature_1187,8134,3976,7438,2666,1990,2118,2194,0,1644,5602,1256,4324,0,472,0,188
feature_1188,4888,2958,4364,1824,1842,0,0,0,1506,4382,322,3516,226,450,0,256
feature_1189,0,870,1332,824,0,0,260,0,720,800,348,1052,0,104,0,0
feature_119,480,290,592,436,996,732,0,714,1010,0,1026,950,568,484,0,0
feature_1190,3284,2510,2700,2122,840,630,860,642,2242,2632,1166,1944,0,272,0,178
feature_1191,3864,2314,3472,1714,1154,850,0,1024,1658,2908,1078,2254,846,1316,448,0
feature_1194,0,1052,870,816,868,1066,782,772,1208,1032,824,790,840,1366,736,644
feature_120,1372,812,1250,1210,1570,1340,1524,1308,844,1360,1206,1552,1348,930,788,1098
feature_1200,1806,1246,2128,1204,2156,1292,2350,1496,890,1616,222,956,1074,1890,898,1134
feature_1201,1434,272,1050,628,1346,888,1338,0,638,1012,292,1154,1230,1852,1330,1518
feature_1203,0,0,0,0,2398,4436,2016,2376,0,78,0,0,2082,2990,0,3458
feature_1205,1354,884,1094,650,8230,7034,9324,5914,580,0,0,1494,2472,4482,2838,3424
feature_1207,786,424,716,0,2674,2210,2432,1456,116,744,0,570,740,1210,774,182
feature_1208,470,430,434,0,4016,3420,3842,2046,0,0,86,728,1390,1666,732,0
